username,following,followers,totaltweets,tweetcreated,retweetcount,text,hashtags
RhondaR45106312,628,67,3703,2021-01-17 17:29:47,0,Distribute the vaccines to every 24-hour pharmacy and give shots around the clock. There's no reason this cannot be done every hour of every day in every state. https://t.co/EvNsMrn1Av,[]
TinkerB71257402,116,1,525,2021-01-17 17:29:47,789,"India is the vaccine hub of the world. We have successfully developed new vaccines for Rotavirus, Malaria,Jap Encephalitis,Typhoid,Malaria &amp; now COVID -19. Congrats to our amazing Pharma Cos. They have risen to the occasion to produce Bn+ doses for India &amp; the World. Phenomenal!",[]
________AB_BOSS,934,912,11353,2021-01-17 17:29:45,1,@IamNaveenKapoor Although i hate Pakistan.. but i too think it will b right to help People of Pakistan.. we r against establishment not people.. instead of giving Vaccines to Pakistan govt. we shud directly give it to Balochi nd Hindus..,[]
drsusanshaw,1077,3874,18766,2021-01-17 17:29:44,2,"@SmallDogFred This is by a ID doc &amp; friend in #YEG

We’re all trying to find sweet safe spot between new/emerging science &amp; what we know from other vaccines/viruses to maximizing the good at population level. It’ll get easier w time as supply chain improves along w more data #VaccinesSaveLives https://t.co/4v43WjnxTF","[{'text': 'YEG', 'indices': [50, 54]}, {'text': 'VaccinesSaveLives', 'indices': [284, 302]}]"
SusanPresley1,14098,14079,27948,2021-01-17 17:29:44,9465,what kind of shithole president lies about having a stockpile of vaccines,[]
harikthehod,257,21,2385,2021-01-17 17:29:43,1700,"Does the government know something the WHO, FDA &amp; Pfizer don't - or are they seriously willing to consider gambling with the nation's health by playing fast and loose with Covid vaccines? 

https://t.co/S5FvivAr24",[]
artzyj,205,52,3009,2021-01-17 17:29:43,9,"Your daily reminder that this Covid does not need a vaccine. Therapeutics heal it fast, and your own immune system protects you better than the mad, rushed, abortion-tainted concoctions they are offering as “vaccines”. And people are dying from the vaccine.",[]
miss_tickets,0,0,66,2021-01-17 17:29:43,0,@LBC vaccines protect the person not those around. Me not having it only grand myself. I am a young 32 year old dentist and will now take it. Will it affect my fertility? Anon,[]
JohnTorbett,291,2766,7712,2021-01-17 17:29:42,134,"Open up the vaccinations for everyone. The phases have been a failure.

Have a priority time in the mornings, if you must, but in the afternoon, open it up for anyone/everyone.

That vaccines are going to waste is unconscionable. 

Let’s go. https://t.co/Hzg6ng4Jhu",[]
navjeevanexpres,2464,126,14487,2021-01-17 17:29:41,0,"Over 6,000 beneficiaries get COVID-19 vaccines in TN, Health Secretary gets jab at Tiruchirappalli Hospital https://t.co/nTqOfA8QD3 
#Over6000getCovid19VaccinesInTN #JRadhakrishnanGetsJab #TiruchirappalliHospital","[{'text': 'Over6000getCovid19VaccinesInTN', 'indices': [133, 164]}, {'text': 'JRadhakrishnanGetsJab', 'indices': [165, 187]}, {'text': 'TiruchirappalliHospital', 'indices': [188, 212]}]"
mystiquememoir,487,4854,88468,2021-01-17 17:29:40,330,"India's ready to prove it's a Covid-19 vaccination superpower with the world’s most ambitious inoculation drive. It has the largest vaccine makers, a tested delivery network, an app &amp; the broadest acceptance of vaccines. @narendramodi calls for confidence. https://t.co/SwsNqCxhzR https://t.co/DT9zTVoY53",[]
dendy_li0n,270,158,14927,2021-01-17 17:29:40,0,It’s effective in keeping you out of the ER Karen. Did none of you pay attention to how vaccines work? https://t.co/6FB8UORaSz,[]
codydetrick,436,515,15666,2021-01-17 17:29:39,66,Finally!! Vaccines against straightness!!! https://t.co/WzpFAQY1g7,[]
Cassidy7008,693,247,23173,2021-01-17 17:29:38,66,Finally!! Vaccines against straightness!!! https://t.co/WzpFAQY1g7,[]
alberttrigg,4310,4218,82045,2021-01-17 17:29:36,8,"@MattHancock mRNA jabs are not vaccines though are they? They are experimental gene therapy. Can you explain why neither the MHRA nor you have published any ADR data. Clearly the Norwegian's have encountered serious problems. Are these deaths not happening in the UK? 
https://t.co/MuGi4umvpS",[]
ohhieverybody,579,115,47967,2021-01-17 17:29:34,66,Finally!! Vaccines against straightness!!! https://t.co/WzpFAQY1g7,[]
simonmccarthy4,260,304,9226,2021-01-17 17:29:33,2,"@KirstieMAllsopp Teeny, tiny? From a vaccine that took a few months to produce, when the pharma industry's idea, before Covid, of a rushed vaccine (Mumps) is 5 years development? You do know that there has been barely any testing of these Covid vaccines?",[]
At_Ert,956,343,103559,2021-01-17 17:29:33,157,"The scene in Bruce Almighty where he tries to use his powers to remove Mercury from all vaccines, and literally nothing happens https://t.co/JJ7IHcRhqb",[]
janeal_dame,2515,291,136284,2021-01-17 17:29:33,569,"“We’re inheriting a huge mess here,” Ron Klain, Biden’s WH chief of staff says on @CNNSotu of vaccines.
Says expects US to hit 500,000 covid deaths in February.",[]
jojorabbid,297,169,61817,2021-01-17 17:29:32,124,"Has Pakistan asked Covid vaccines from India ???
Answer - NO https://t.co/TDx9tmDNge",[]
MaryDel34,481,377,17453,2021-01-17 17:29:31,66,Finally!! Vaccines against straightness!!! https://t.co/WzpFAQY1g7,[]
Piki21165765,269,215,22951,2021-01-17 17:29:31,104,"Monday Ramaphosa told the nation 20 million doses of Covid vaccines have been ""secured"". Dept of Health confirms to @RapportSA that in actual fact negotiations are still ongoing. 

https://t.co/VYVkJJdhJe?",[]
Carol_Mahar,3665,1550,6906,2021-01-17 17:29:30,9465,what kind of shithole president lies about having a stockpile of vaccines,[]
mihirrathwa,624,311,26755,2021-01-17 17:29:30,24,"Tamil Nadu Health Secretary Dr J Radhakrishnan took 'Covaxin' shot in Trichy, earlier today.

""Both COVID19 vaccines are safe. I am happy how healthcare workers in the state are responding to vaccination,"" he said. https://t.co/w0AbHA804U",[]
RotavirusL,857,804,1111,2021-01-17 17:29:29,0,How Will Indiana Distribute COVID-19 Vaccines? Here's What You Need To Know https://t.co/Ax7nyLqEkY,[]
ChristineLoriol,3816,1502,43813,2021-01-17 17:29:29,13,"Today my dad who is 73 told me that it was normal to see every year new kids with polio.
Everything changed after vaccines.
We are not used to see vaccine's effects. 
That's how they work: they make us forget about the disease they prevent. 
I'd love to forget #COVID19",[]
dnallohleoj,929,435,22192,2021-01-17 17:29:28,157,"The scene in Bruce Almighty where he tries to use his powers to remove Mercury from all vaccines, and literally nothing happens https://t.co/JJ7IHcRhqb",[]
thedoctorxxx,1373,1345,74494,2021-01-17 17:29:27,83,"@libertytarian What can we expect from the fourth industrial revolution?
- facial recognition
- technologies for tracking people
- vaccines with synthetic biology (aka GMO)
What’s not to like about it? https://t.co/ijtTko0aav",[]
BAYEKOFSlWA,374,314,4771,2021-01-17 17:29:27,66,Finally!! Vaccines against straightness!!! https://t.co/WzpFAQY1g7,[]
ocfairtrade,333,299,3596,2021-01-17 17:29:25,0,"@DearAuntCrabby It appears they already sold vaccines so, yeah. He'd sell his children if anyone would buy them.",[]
PoornimaH9,0,2,409,2021-01-17 17:29:25,4932,"World’s #LargestVaccineDrive  ever in Bharath. Congratulations to our Scientists, healthcare workers and administration. Vaccines will definitely help mitigate Virus risk substantially but still very important to maintain protocols of non-spread. Blessings. -Sg","[{'text': 'LargestVaccineDrive', 'indices': [24, 44]}]"
RahmiMaltas,1426,1681,1972,2021-01-17 17:29:25,0,"Is this news true? ""Turkey is accused of extraditing Uighur Muslims to China in exchange for COVID-19 vaccines.""",[]
laye14balaye,403,76,1100,2021-01-17 17:29:24,175,"“Let’s do this together.” 

NBA Legend Kareem Abdul-Jabbar (@kaj33) with a message about COVID-19 vaccines. Visit https://t.co/1T60Y1AfbP to learn more. https://t.co/8QIQhVsLn8",[]
NHRacingfan,487,120,1169,2021-01-17 17:29:24,0,"@stargrazzer @YardleyShooting MRNA vaccines - where the genetic code is slightly modified such that immune response is triggered. It’s no different to having the virus or the attenuated version. 

It’s foreign and that’s what triggers the response. A virus isn’t a cell, it’s genetic code in a protein shell",[]
joelbarkin,1806,386,375,2021-01-17 17:29:24,3552,"We're deploying vaccines like we do annual flu shots rather than the mass vaccinations done in Africa &amp; Asia where millions are vaccinated in weeks

Years ago, Joe Rhatigan &amp; I studied these campaigns. They offer several lessons that can inform what we need in the US now

THREAD",[]
badkitty251,2419,2524,77517,2021-01-17 17:29:23,1,🤔Where have Pompeo and Jared spent most of their time? We don’t have anymore vaccines in the federal stock pile..... https://t.co/CDk9a1c5j1,[]
PGHSportshrink,2930,2008,14485,2021-01-17 17:29:22,0,"@Trader_2007 @Mistysmom1 There are two strains and the vaccines claim to be combat both. The real story, who knows.",[]
NettyGurl,176,66,2852,2021-01-17 17:29:21,0,"@JGwenK2 @PePPerish71 @gmbutts This big bad company trickles down to 30,000 families. 80% of the medicine Canadians use is flown in from elsewhere. Vaccines will be flown in.",[]
biafaara,27,152,9771,2021-01-17 17:29:21,1,"#VACCINES MEANT FOR #AFRICA ALONE? IT SEEMS THEIR AGENDA TO ELIMINATE #AFRICANS AND #AFRICA AS A WHOLE IS ON 
ATTENTION;
@AU
@NAkufoAddo 
@UN
@netanyahu 
@hrw 
@amnesty 
@amnestyusa 
@AmnestyWARO 
@aleadershipf https://t.co/mdB94ccYx7","[{'text': 'VACCINES', 'indices': [15, 24]}, {'text': 'AFRICA', 'indices': [35, 42]}, {'text': 'AFRICANS', 'indices': [85, 94]}, {'text': 'AFRICA', 'indices': [99, 106]}]"
LepaDinis,867,2356,30024,2021-01-17 17:29:21,43,"WATCH: ""A Shot in The Dark"" - a documentary that may change your perspective on #vaccines...
https://t.co/GM7h1kMz0r https://t.co/kbUs7Wb5YY","[{'text': 'vaccines', 'indices': [92, 101]}]"
hnjohnso,844,846,32852,2021-01-17 17:29:20,643,"I really, really, really, really don't understand what people don't understand about a multi-layered approach to protection from a deadly virus... 

Continued H/T to @MackayIM for the awesome graphic 

See vaccines on the end? It still means everything before it helps reduce risk https://t.co/vd619IZasz",[]
DanielMinden,3801,1194,8134,2021-01-17 17:29:20,14,"Since this, Derek Sloan has also pushed the false claim that vaccines are ‘human experimentation.’

Seriously — If Mr. O’Toole claims today that his party is “squarely in the centre of Canadian politics,” why is he keeping Sloan squarely on his team? https://t.co/XNsN0LQ8Rr",[]
Mosesphotoworx,50,93,829,2021-01-17 17:29:17,9465,what kind of shithole president lies about having a stockpile of vaccines,[]
thecompleteman4,4533,3279,134742,2021-01-17 17:29:17,0,"Today 1-17-2021 &gt; The Second of My Four Predictions of The #Biden Administration! #COVID19 Will Not Go Away in 2021! Despite The Record Vaccinations During #FIRST100DAYS ! This Will be Because of Mutations of #Coronavirus, People Not Taking the Vaccine &amp; Efficacy of Vaccines! https://t.co/OiUGJ2KHD8","[{'text': 'Biden', 'indices': [62, 68]}, {'text': 'COVID19', 'indices': [85, 93]}, {'text': 'FIRST100DAYS', 'indices': [159, 172]}, {'text': 'Coronavirus', 'indices': [212, 224]}]"
KingFitch_H19,2673,2707,381188,2021-01-17 17:29:17,175,"“Let’s do this together.” 

NBA Legend Kareem Abdul-Jabbar (@kaj33) with a message about COVID-19 vaccines. Visit https://t.co/1T60Y1AfbP to learn more. https://t.co/8QIQhVsLn8",[]
rabbittopia,1839,659,76132,2021-01-17 17:29:16,643,"I really, really, really, really don't understand what people don't understand about a multi-layered approach to protection from a deadly virus... 

Continued H/T to @MackayIM for the awesome graphic 

See vaccines on the end? It still means everything before it helps reduce risk https://t.co/vd619IZasz",[]
hitesh_thakkar3,922,254,40870,2021-01-17 17:29:16,29,"UK Prime Minister @BorisJohnson has said; he will visit India ahead of the G7 summit. India as the pharmacy of the world already supplies more than 50% of the world’s vaccines, and the UK and India have worked closely together throughout the pandemic.

(File Pic) https://t.co/iW0lU9rUlO",[]
abarlis,124,82,170,2021-01-17 17:29:16,246,Stopped into a vaccination center for city workers on W 85 St  to see what was up and it’s empty. Was told they have vaccines but you have to sign up. I wish I could be vaccinated as do millions of others. But the doses sit there. This is insane.  @MarkLevineNYC,[]
MelanesianM,1070,552,6231,2021-01-17 17:29:16,0,China ready to supply COVID-19 vaccines to SI for use once approved @sbm https://t.co/Y9SA1utruy,[]
KathleenPikaart,2707,794,2330,2021-01-17 17:29:15,6,"🚨Give the #COVID19Vaccine rollout to where it belongs: public health, primary care &amp; home care.

Hospitals are over-tasked doing their best trying to save lives. They should not be further overwhelmed with vaccine rollout.

Read our joint release: https://t.co/dqwxzLDZdF https://t.co/aIo8v0dD5Z","[{'text': 'COVID19Vaccine', 'indices': [20, 35]}]"
aminahmm54,372,459,8338,2021-01-17 17:29:15,3,"Pfizer is a major producer of immunocastration vaccines.
#NOISundays #Farrakhan @wesleymuhammad https://t.co/HWzOlUylzP","[{'text': 'NOISundays', 'indices': [73, 84]}, {'text': 'Farrakhan', 'indices': [85, 95]}]"
tamariskinLA,1449,794,47451,2021-01-17 17:29:15,144,"@KooyJan @hrw @netanyahu This is grotesque misinformation. As per the Oslo Accords, the Palestinian Authority is the sole and exclusive responsible for health care of Palestinians, not Israel. And the PA is procuring vaccines on its own, having explicitly rejected any collaboration from Israel.",[]
JS49,1355,1360,115471,2021-01-17 17:29:15,1,"@AlistairHaimes @Valkyrie20201 1)Its not a vaccine by definition as they admit
2)It has a 2.79% adverse reaction rate
3)Deaths of the 80yr+ post vaccination have risen by 31%
4)Its had no efficacy not even on animals
5)RNA vaccines have never been trialed on humans before
6)mRNA can alter ones genetic make-up",[]
