username,following,followers,totaltweets,tweetcreated,retweetcount,text,hashtags
RKoyyala,1280,172,6250,2021-01-16 15:27:04,1019,"World’s #LargestVaccineDrive  ever in Bharath. Congratulations to our Scientists, healthcare workers and administration. Vaccines will definitely help mitigate Virus risk substantially but still very important to maintain protocols of non-spread. Blessings. -Sg","[{'text': 'LargestVaccineDrive', 'indices': [24, 44]}]"
PhilDeCarolis,36,3538,1422993,2021-01-16 15:27:04,2,"This revelation comes as several countries have already started administering COVID-19 vaccines.

https://t.co/9vr6LSCFGc",[]
gjweeman,114,85,20423,2021-01-16 15:27:04,2980,"So, did Jared Kushner loot the vaccines that were supposedly being held in reserve?",[]
cultivatediq,443,807,17571,2021-01-16 15:27:04,269,"#Norway health officials have “adjusted their advice” after reporting that 23 #elderly people died shortly after receiving #COVID-19 #vaccines. #TheDefender

https://t.co/2aXOFbdXSl","[{'text': 'Norway', 'indices': [21, 28]}, {'text': 'elderly', 'indices': [99, 107]}]"
Kimmy629,1581,1517,29358,2021-01-16 15:27:03,107,Someone needs to find Kushner before he escapes and get to the bottom of the missing vaccines.,[]
deutschelady,1438,1644,27636,2021-01-16 15:27:03,107,Someone needs to find Kushner before he escapes and get to the bottom of the missing vaccines.,[]
jrgralow,632,8077,11883,2021-01-16 15:27:03,0,Cancer patients and the COVID-19 vaccines ⁦@double_whammied⁩ ⁦@fredhutch⁩  https://t.co/aC3t97m9XK,[]
lynnkarlan1,280,138,42746,2021-01-16 15:27:02,252,"1. No vaccine is 100% effective.
2. Vaccines don’t provide immediate protection.
3. Covid vaccines may not prevent you from spreading the virus.
4. Masks protect people with compromised immune systems.
https://t.co/3M0XYIWVJ0",[]
chefgwen,2610,4726,135968,2021-01-16 15:27:02,8440,"Governors were told repeatedly by @HHSgov there was a strategic reserve of vaccines, and this week, the American people were told it’d be released to increase supply of vaccine.
 
It appears now that no reserve exists. The Trump admin. must answer immediately for this deception. https://t.co/JJky0NcbPi",[]
itsjitun012,941,283,16875,2021-01-16 15:27:02,16,"Our scientists and experts have given approvals of two Made-in-India   vaccines only after they were sure of its safety and efficacy.

Our countrymen must guard against propaganda, rumours &amp; disinformation campaigns to sabotage world’s #LargestVaccineDrive.

- PM @narendramodi ji https://t.co/gOABsDmRRz",[]
PranavHun,78,10,37,2021-01-16 15:27:02,0,"Dr. Prathap C Reddy - Chairman, Apollo Hospitals - on NDTV remembers the backlash that polio vaccines faced back in the day, when asked about the doubts regarding the Phase 3 data.

He trusts both the Indian vaccines. https://t.co/yybTqbWn2M",[]
DawnMar21148163,191,101,3622,2021-01-16 15:27:00,306,"Yesterday, Hinshaw was telling healthcare workers to register for the 1000s of available appts. Wednesday, Kenney was bragging about Alberta running out of vaccines and having to cancel appointments. Today, they're saying we don't have enough doses. So, which is it?#covid #ableg",[]
mike_hamm,1432,790,50005,2021-01-16 15:27:00,0,"@AndyPuzder @prageru @carolmswain 1) She is not a ""renowned political science professor""

2) She's a grifter, pushing conspiracy theories like Hydroxychloroquine suppression, Bill Gates microchip vaccines, denial of the Party Switch and Southern Strategy https://t.co/MsFd7Hghfx",[]
Rebuild4America,5828,5386,10948,2021-01-16 15:27:00,18,"@IvankaTrump Ivanka, ask your husband where the reserve stockpile of vaccines are.",[]
Louann33443387,66,39,1106,2021-01-16 15:26:59,156,A black market for illegal coronavirus vaccines is thriving in the Philippines https://t.co/79zwZMArgD,[]
nik_aij,63,13,133,2021-01-16 15:26:58,1102,"If you, out of curiosity, get an antibody test after the second dose of vaccine, and it is negative, don't freak out. The test was probably done against nucleoprotein, not spike protein. And there is no nucleoprotein in the US/EU vaccines. You will only make antispike antibodies.",[]
RMakrolia,737,917,6708,2021-01-16 15:26:57,7,"Three countries have now ordered the Made In India vaccines.

This is the trust world have now on India.

Great day today. May the world be free from the Pandemic.(SD)
@Desaigerish1
@HarshidDesai1
@RashtrwadiDoc
#LargestVaccineDrive https://t.co/jPfrMJVQdT",[]
GivernyT,803,393,7171,2021-01-16 15:26:57,1236,"Today’s mass vaccination clinic @NHSLouisaJordan is well underway, as 5,000 Covid-19 vaccines are set to be administered throughout the day in collaboration with @NHSGGC! https://t.co/L7bibd9TOL",[]
Soupcon1,1062,296,36168,2021-01-16 15:26:56,14,"@nee_haynes @rjeanroberts My thoughts too. A major investigation needs to be done. 
Pfizer said it had 100 million vaccines ready to go, but less than 10 million distributed thus far.",[]
Pipistrellos,666,184,12569,2021-01-16 15:26:56,58,President Trump's final full week in office ends with the nation in disarray | Analysis https://t.co/VUe1OZQQEw https://t.co/yiuEVBf8zk,[]
JDiesel15,1038,636,27524,2021-01-16 15:26:56,9101,"Brilliant scientists produced nearly-miraculous vaccines in record time. Politicians, officials, and policymakers have screwed up the delivery. It’s a national scandal, echoed across many states, that can measured in hardship and death.",[]
Perlitaaxoxo,375,967,80366,2021-01-16 15:26:56,0,"@TheLostOgle And this is why we can’t have vaccines (in a timely and efficient manner). Regardless of all the information and even personal experience, he doesn’t think the virus is a threat and doesn’t believe vaccines are beneficial.",[]
JasonW_IT,691,355,14905,2021-01-16 15:26:55,246,"The entire pandemic response from PPE to PPP to vaccines was rooted in profit, gaslighting, and money laundering. The incompetence led to 400,000 deaths and millions more to starve. On top of that, the outgoing administration is trying to sabotage the next one. Arrest them all.",[]
SelaReport,657,298,7679,2021-01-16 15:26:54,269,"#Norway health officials have “adjusted their advice” after reporting that 23 #elderly people died shortly after receiving #COVID-19 #vaccines. #TheDefender

https://t.co/2aXOFbdXSl","[{'text': 'Norway', 'indices': [21, 28]}, {'text': 'elderly', 'indices': [99, 107]}]"
EI_Baghdad,107,5935,3874,2021-01-16 15:26:54,179,"Today, many of those scientists who had been involved in making vaccine against #Corona for the past several months deserve special praise. In such a short time, India has developed not one, but two Made in India vaccines: PM @narendramodi 

 #LargestVaccineDrive https://t.co/SbnDwmxoSU","[{'text': 'Corona', 'indices': [95, 102]}]"
GhaiRicky,750,135,18090,2021-01-16 15:26:54,0,@Swamy39 @ndtv Very cautious about their words for covaxin. Interesting developments. Wasn’t it “safe”? Vaccines =murder,[]
wikiafripedia,2,63,329,2021-01-16 15:26:53,0,"President-elect Joe Biden is expected to deploy the United States National Guard and FEMA resources to distribute vaccines across the United States: https://t.co/NoasIyibxv
.
#presidentelect #joebiden #biden #covid19pandemic #covid19vaccines #who #defenceproductionact #usa #us https://t.co/sJLTGqpNio","[{'text': 'presidentelect', 'indices': [175, 190]}, {'text': 'joebiden', 'indices': [191, 200]}, {'text': 'biden', 'indices': [201, 207]}, {'text': 'covid19pandemic', 'indices': [208, 224]}, {'text': 'covid19vaccines', 'indices': [225, 241]}, {'text': 'who', 'indices': [242, 246]}, {'text': 'defenceproductionact', 'indices': [247, 268]}, {'text': 'usa', 'indices': [269, 273]}, {'text': 'us', 'indices': [274, 277]}]"
buaman1st,478,123,5974,2021-01-16 15:26:52,5,So what is the message here? Get vaccinated-save the economy.. how about the economy cannot be saved and in my opinion we are not even close to bottoming out yet. GM https://t.co/EZISVEKQA6,[]
StuKing86,349,114,1024,2021-01-16 15:26:51,1236,"Today’s mass vaccination clinic @NHSLouisaJordan is well underway, as 5,000 Covid-19 vaccines are set to be administered throughout the day in collaboration with @NHSGGC! https://t.co/L7bibd9TOL",[]
Removefascists,543,130,15377,2021-01-16 15:26:51,65,"Joe Biden
I intend to activate the Defense Production Act to accelerate the making of the vaccines and provide vaccinations. We have already identified companies that can do what we ask.We promise to make sure you know the reasons why we make a decision. We will be transparent.",[]
Kathlee29671732,61,48,1752,2021-01-16 15:26:50,0,"@imgrund Parents can refuse testing, vaccines... And still send children to school. Educating parents is KEY!",[]
ProctorLewis1,1526,726,20356,2021-01-16 15:26:50,40,"How is this method different from vaccines in the past, and what does the mRNA do once it gets inside our bodies?

@FiveThirtyEight explores: https://t.co/VkHF3gc9Yu",[]
GWPLady,1744,1511,104020,2021-01-16 15:26:50,1898,"Pretty much complete FUBAR on the vaccine delivery and rollout by Trump WH. 

Promising to release reserve vaccines that don’t even exist is even worse. 

All this after they turned down 100 mil extra doses from Pfizer earlier as well. 

#COVID19 is winning. We are not. https://t.co/3YDRWtdpRL",[]
EarthlyJay,1210,665,19041,2021-01-16 15:26:50,2727,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
tismeagainuk,2678,1699,9747,2021-01-16 15:26:50,0,@BEAUTIFULMUMSIE @fiftyminus2 @pfizer Me neither. I miss my girls loads but there is a lot of hope now for the future with these vaccines. A neighbour is in hospital with it.,[]
tttliveonline,816,99023,86280,2021-01-16 15:26:50,4,Distribution of vaccines under the COVAX facility expected to start at the end of the first quarter of 2021.,[]
harveyshorses,461,240,1572,2021-01-16 15:26:48,862,"Now that vaccines are available...hey presto they finally allow #Ivermectin🤨
Similarly in UK they are now finally advising Vitamin D🤨
Forgive me for being massively cynical - and massively angry at all the lives lost via suppressing everything until now.
https://t.co/cDM0uHtGMf","[{'text': 'Ivermectin', 'indices': [80, 91]}]"
BealPhyllis,3747,1285,46859,2021-01-16 15:26:47,2727,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
Swaroop26522657,133,7,234,2021-01-16 15:26:46,4223,"Vaccines are designed to save lives, not political parties",[]
gosin7,17,44,28874,2021-01-16 15:26:45,2,"At this rate, #India will be out of #vaccines in 200 days..

So my friends, stay hidden for 30 weeks ..
🤣🤣🤣🤣🤣🤫🤫🤫","[{'text': 'India', 'indices': [28, 34]}, {'text': 'vaccines', 'indices': [50, 59]}]"
PhilipConnelly2,102,44,74,2021-01-16 15:26:45,0,@SpeakerCoughlin @MiddlesexCntyNJ @GovMurphy @FrankPallone @RKarabinchak @EdisonNJ Enough with the photo ops. How about getting into a truck and driving the vaccines to the distribution sites?,[]
GarethConnop,305,46,505,2021-01-16 15:26:45,7,"I’d encourage you to read this piece with the British Medical Journal - not just the snippet 👇🏼

Over the last 2 wks, people have been sharing with me a significant no. of media pieces observing anecdotal death and/or serious sickness after COVID vaccines

https://t.co/HB64Kpzix3 https://t.co/m0zsmXorwk",[]
DonohueNeco,253,44,114,2021-01-16 15:26:45,2,Governor Cuomo be like “I know a place” then take you to a landfill full of expired Covid vaccines.,[]
drbakerdances,714,212,10651,2021-01-16 15:26:44,224,I've asked for weeks for Wisconsin to receive more vaccines from the federal reserve so we can distribute more vaccinations across our state. Now the Trump Administration is saying there is no federal reserve. It's a slap in the face to Wisconsinites who need these vaccines now. https://t.co/gmE8KepsY4,[]
omamaine,2450,1728,84435,2021-01-16 15:26:44,4,"President elect Biden was going to push out all the vaccines in the reserve to HELP US. Turns out trump and his team fucking lied. There are no vaccines in the reserve. One last gotcha for the American people. Fuck Trump, his family and his terrorists.",[]
xyzaeio,2211,135,7319,2021-01-16 15:26:44,17,"BJP leader Kailash Vijayvargiya slams West Bengal CM Mamata Banerjee for her allegations of fewer vaccines being sent to the state, accuses her of trying to politicise vaccination programme ahead of assembly polls",[]
alicembedard,192,212,2770,2021-01-16 15:26:43,333,".@jkenney yesterday bashed @JustinTrudeau claiming that Alberta is running out of #COVID19 vaccines. Today, @CMOH_Alberta Dr. Hinshaw tells us that there aren’t enough vaccination appointments to utilize our stock of vaccines. Could Kenney be playing politics with health? #AbLeg https://t.co/NDAEMDndDH","[{'text': 'COVID19', 'indices': [98, 106]}]"
Jamie_Ringo,316,55,6287,2021-01-16 15:26:42,34004,"Last night, I received disturbing news, confirmed to me directly by General Perna of Operation Warp Speed: States will not be receiving increased shipments of vaccines from the national stockpile next week, because there is no federal reserve of doses.",[]
Beth91939548,382,75,31859,2021-01-16 15:26:41,5378,"This is a deception on a national scale. Oregon’s seniors, teachers, all of us, were depending on the promise of Oregon’s share of the federal reserve of vaccines being released to us.",[]
FeysLeigh,792,1003,132039,2021-01-16 15:26:41,34,"Shoppers Drug Mart already offered to administer the vaccines a few weeks ago. So now, go back and ask the “Premiers” why it hasn’t happened. Because as usual, each Shoppers Drug Mart store is under “provincial” jurisdiction. https://t.co/xdPPYOXUL4",[]
IndpndntThnkn,716,214,30591,2021-01-16 15:26:41,269,"#Norway health officials have “adjusted their advice” after reporting that 23 #elderly people died shortly after receiving #COVID-19 #vaccines. #TheDefender

https://t.co/2aXOFbdXSl","[{'text': 'Norway', 'indices': [21, 28]}, {'text': 'elderly', 'indices': [99, 107]}]"
